SFO_MV,MV_SFO,time_sec
68.0,82.0,14731200
66.0,88.0,14734800
68.0,97.0,14738400
68.0,95.0,14742000
73.0,92.0,14745600
75.0,89.0,14749200
68.0,89.0,14752800
54.0,82.0,14756400
49.0,69.0,14760000
48.0,61.0,14763600
44.0,49.0,14767200
33.0,35.0,14770800
22.0,19.0,14774400
18.0,10.0,14778000
19.0,7.0,14781600
23.0,7.0,14785200
41.0,11.0,14788800
78.0,26.0,14792400
91.0,48.0,14796000
92.0,71.0,14799600
88.0,75.0,14803200
82.0,72.0,14806800
79.0,72.0,14810400
74.0,76.0,14814000
68.0,82.0,14817600
66.0,88.0,14821200
68.0,97.0,14824800
68.0,95.0,14828400
73.0,92.0,14832000
75.0,89.0,14835600
68.0,89.0,14839200
54.0,82.0,14842800
49.0,69.0,14846400
48.0,61.0,14850000
44.0,49.0,14853600
33.0,35.0,14857200
22.0,19.0,14860800
18.0,10.0,14864400
19.0,7.0,14868000
23.0,7.0,14871600
41.0,11.0,14875200
78.0,26.0,14878800
91.0,48.0,14882400
92.0,71.0,14886000
88.0,75.0,14889600
82.0,72.0,14893200
79.0,72.0,14896800
74.0,76.0,14900400
68.0,82.0,14904000
66.0,88.0,14907600
68.0,97.0,14911200
68.0,95.0,14914800
73.0,92.0,14918400
75.0,89.0,14922000
68.0,89.0,14925600
54.0,82.0,14929200
49.0,69.0,14932800
48.0,61.0,14936400
44.0,49.0,14940000
33.0,35.0,14943600
22.0,19.0,14947200
18.0,10.0,14950800
19.0,7.0,14954400
23.0,7.0,14958000
41.0,11.0,14961600
78.0,26.0,14965200
91.0,48.0,14968800
92.0,71.0,14972400
88.0,75.0,14976000
82.0,72.0,14979600
79.0,72.0,14983200
74.0,76.0,14986800
68.0,82.0,14990400
66.0,88.0,14994000
68.0,97.0,14997600
68.0,95.0,15001200
73.0,92.0,15004800
75.0,89.0,15008400
68.0,89.0,15012000
54.0,82.0,15015600
49.0,69.0,15019200
48.0,61.0,15022800
44.0,49.0,15026400
33.0,35.0,15030000
22.0,19.0,15033600
18.0,10.0,15037200
19.0,7.0,15040800
23.0,7.0,15044400
41.0,11.0,15048000
78.0,26.0,15051600
91.0,48.0,15055200
92.0,71.0,15058800
88.0,75.0,15062400
82.0,72.0,15066000
79.0,72.0,15069600
74.0,76.0,15073200
68.0,82.0,15076800
66.0,88.0,15080400
68.0,97.0,15084000
68.0,95.0,15087600
73.0,92.0,15091200
75.0,89.0,15094800
68.0,89.0,15098400
54.0,82.0,15102000
49.0,69.0,15105600
48.0,61.0,15109200
44.0,49.0,15112800
33.0,35.0,15116400
22.0,19.0,15120000
18.0,10.0,15123600
19.0,7.0,15127200
23.0,7.0,15130800
41.0,11.0,15134400
78.0,26.0,15138000
91.0,48.0,15141600
92.0,71.0,15145200
88.0,75.0,15148800
82.0,72.0,15152400
79.0,72.0,15156000
74.0,76.0,15159600
68.0,82.0,15163200
66.0,88.0,15166800
68.0,97.0,15170400
68.0,95.0,15174000
73.0,92.0,15177600
75.0,89.0,15181200
68.0,89.0,15184800
54.0,82.0,15188400
49.0,69.0,15192000
48.0,61.0,15195600
44.0,49.0,15199200
33.0,35.0,15202800
22.0,19.0,15206400
18.0,10.0,15210000
19.0,7.0,15213600
23.0,7.0,15217200
41.0,11.0,15220800
78.0,26.0,15224400
91.0,48.0,15228000
92.0,71.0,15231600
88.0,75.0,15235200
82.0,72.0,15238800
79.0,72.0,15242400
74.0,76.0,15246000
68.0,82.0,15249600
66.0,88.0,15253200
68.0,97.0,15256800
68.0,95.0,15260400
73.0,92.0,15264000
75.0,89.0,15267600
68.0,89.0,15271200
54.0,82.0,15274800
49.0,69.0,15278400
48.0,61.0,15282000
44.0,49.0,15285600
33.0,35.0,15289200
22.0,19.0,15292800
18.0,10.0,15296400
19.0,7.0,15300000
23.0,7.0,15303600
41.0,11.0,15307200
78.0,26.0,15310800
91.0,48.0,15314400
92.0,71.0,15318000
88.0,75.0,15321600
82.0,72.0,15325200
79.0,72.0,15328800
74.0,76.0,15332400
68.0,82.0,15336000
66.0,88.0,15339600
68.0,97.0,15343200
68.0,95.0,15346800
73.0,92.0,15350400
75.0,89.0,15354000
68.0,89.0,15357600
54.0,82.0,15361200
49.0,69.0,15364800
48.0,61.0,15368400
44.0,49.0,15372000
33.0,35.0,15375600
22.0,19.0,15379200
18.0,10.0,15382800
19.0,7.0,15386400
23.0,7.0,15390000
41.0,11.0,15393600
78.0,26.0,15397200
91.0,48.0,15400800
92.0,71.0,15404400
88.0,75.0,15408000
82.0,72.0,15411600
79.0,72.0,15415200
74.0,76.0,15418800
68.0,82.0,15422400
66.0,88.0,15426000
68.0,97.0,15429600
68.0,95.0,15433200
73.0,92.0,15436800
75.0,89.0,15440400
68.0,89.0,15444000
54.0,82.0,15447600
49.0,69.0,15451200
48.0,61.0,15454800
44.0,49.0,15458400
33.0,35.0,15462000
22.0,19.0,15465600
18.0,10.0,15469200
19.0,7.0,15472800
23.0,7.0,15476400
41.0,11.0,15480000
78.0,26.0,15483600
91.0,48.0,15487200
92.0,71.0,15490800
88.0,75.0,15494400
82.0,72.0,15498000
79.0,72.0,15501600
74.0,76.0,15505200
68.0,82.0,15508800
66.0,88.0,15512400
68.0,97.0,15516000
68.0,95.0,15519600
73.0,92.0,15523200
75.0,89.0,15526800
68.0,89.0,15530400
54.0,82.0,15534000
49.0,69.0,15537600
48.0,61.0,15541200
44.0,49.0,15544800
33.0,35.0,15548400
22.0,19.0,15552000
18.0,10.0,15555600
19.0,7.0,15559200
23.0,7.0,15562800
41.0,11.0,15566400
78.0,26.0,15570000
91.0,48.0,15573600
92.0,71.0,15577200
88.0,75.0,15580800
82.0,72.0,15584400
79.0,72.0,15588000
74.0,76.0,15591600
68.0,82.0,15595200
66.0,88.0,15598800
68.0,97.0,15602400
68.0,95.0,15606000
73.0,92.0,15609600
75.0,89.0,15613200
68.0,89.0,15616800
54.0,82.0,15620400
49.0,69.0,15624000
48.0,61.0,15627600
44.0,49.0,15631200
33.0,35.0,15634800
22.0,19.0,15638400
18.0,10.0,15642000
19.0,7.0,15645600
23.0,7.0,15649200
41.0,11.0,15652800
78.0,26.0,15656400
91.0,48.0,15660000
92.0,71.0,15663600
88.0,75.0,15667200
82.0,72.0,15670800
79.0,72.0,15674400
74.0,76.0,15678000
68.0,82.0,15681600
66.0,88.0,15685200
68.0,97.0,15688800
68.0,95.0,15692400
73.0,92.0,15696000
75.0,89.0,15699600
68.0,89.0,15703200
54.0,82.0,15706800
49.0,69.0,15710400
48.0,61.0,15714000
44.0,49.0,15717600
33.0,35.0,15721200
22.0,19.0,15724800
18.0,10.0,15728400
19.0,7.0,15732000
23.0,7.0,15735600
41.0,11.0,15739200
78.0,26.0,15742800
91.0,48.0,15746400
92.0,71.0,15750000
88.0,75.0,15753600
82.0,72.0,15757200
79.0,72.0,15760800
74.0,76.0,15764400
68.0,82.0,15768000
66.0,88.0,15771600
68.0,97.0,15775200
68.0,95.0,15778800
73.0,92.0,15782400
75.0,89.0,15786000
68.0,89.0,15789600
54.0,82.0,15793200
49.0,69.0,15796800
48.0,61.0,15800400
44.0,49.0,15804000
33.0,35.0,15807600
22.0,19.0,15811200
18.0,10.0,15814800
19.0,7.0,15818400
23.0,7.0,15822000
41.0,11.0,15825600
78.0,26.0,15829200
91.0,48.0,15832800
92.0,71.0,15836400
88.0,75.0,15840000
82.0,72.0,15843600
79.0,72.0,15847200
74.0,76.0,15850800
68.0,82.0,15854400
66.0,88.0,15858000
68.0,97.0,15861600
68.0,95.0,15865200
73.0,92.0,15868800
75.0,89.0,15872400
68.0,89.0,15876000
54.0,82.0,15879600
49.0,69.0,15883200
48.0,61.0,15886800
44.0,49.0,15890400
33.0,35.0,15894000
22.0,19.0,15897600
18.0,10.0,15901200
19.0,7.0,15904800
23.0,7.0,15908400
41.0,11.0,15912000
78.0,26.0,15915600
91.0,48.0,15919200
92.0,71.0,15922800
88.0,75.0,15926400
82.0,72.0,15930000
79.0,72.0,15933600
74.0,76.0,15937200
68.0,82.0,15940800
66.0,88.0,15944400
68.0,97.0,15948000
68.0,95.0,15951600
73.0,92.0,15955200
75.0,89.0,15958800
68.0,89.0,15962400
54.0,82.0,15966000
49.0,69.0,15969600
48.0,61.0,15973200
44.0,49.0,15976800
33.0,35.0,15980400
22.0,19.0,15984000
18.0,10.0,15987600
19.0,7.0,15991200
23.0,7.0,15994800
41.0,11.0,15998400
78.0,26.0,16002000
91.0,48.0,16005600
92.0,71.0,16009200
88.0,75.0,16012800
82.0,72.0,16016400
79.0,72.0,16020000
74.0,76.0,16023600
68.0,82.0,16027200
66.0,88.0,16030800
68.0,97.0,16034400
68.0,95.0,16038000
73.0,92.0,16041600
75.0,89.0,16045200
68.0,89.0,16048800
54.0,82.0,16052400
49.0,69.0,16056000
48.0,61.0,16059600
44.0,49.0,16063200
33.0,35.0,16066800
22.0,19.0,16070400
18.0,10.0,16074000
19.0,7.0,16077600
23.0,7.0,16081200
41.0,11.0,16084800
78.0,26.0,16088400
91.0,48.0,16092000
92.0,71.0,16095600
88.0,75.0,16099200
82.0,72.0,16102800
79.0,72.0,16106400
74.0,76.0,16110000
68.0,82.0,16113600
66.0,88.0,16117200
68.0,97.0,16120800
68.0,95.0,16124400
73.0,92.0,16128000
75.0,89.0,16131600
68.0,89.0,16135200
54.0,82.0,16138800
49.0,69.0,16142400
48.0,61.0,16146000
44.0,49.0,16149600
33.0,35.0,16153200
22.0,19.0,16156800
18.0,10.0,16160400
19.0,7.0,16164000
23.0,7.0,16167600
41.0,11.0,16171200
78.0,26.0,16174800
91.0,48.0,16178400
92.0,71.0,16182000
88.0,75.0,16185600
82.0,72.0,16189200
79.0,72.0,16192800
74.0,76.0,16196400
68.0,82.0,16200000
66.0,88.0,16203600
68.0,97.0,16207200
68.0,95.0,16210800
73.0,92.0,16214400
75.0,89.0,16218000
68.0,89.0,16221600
54.0,82.0,16225200
49.0,69.0,16228800
48.0,61.0,16232400
44.0,49.0,16236000
33.0,35.0,16239600
22.0,19.0,16243200
18.0,10.0,16246800
19.0,7.0,16250400
23.0,7.0,16254000
41.0,11.0,16257600
78.0,26.0,16261200
91.0,48.0,16264800
92.0,71.0,16268400
88.0,75.0,16272000
82.0,72.0,16275600
79.0,72.0,16279200
74.0,76.0,16282800
68.0,82.0,16286400
66.0,88.0,16290000
68.0,97.0,16293600
68.0,95.0,16297200
73.0,92.0,16300800
75.0,89.0,16304400
68.0,89.0,16308000
54.0,82.0,16311600
49.0,69.0,16315200
48.0,61.0,16318800
44.0,49.0,16322400
33.0,35.0,16326000
22.0,19.0,16329600
18.0,10.0,16333200
19.0,7.0,16336800
23.0,7.0,16340400
41.0,11.0,16344000
78.0,26.0,16347600
91.0,48.0,16351200
92.0,71.0,16354800
88.0,75.0,16358400
82.0,72.0,16362000
79.0,72.0,16365600
74.0,76.0,16369200
68.0,82.0,16372800
66.0,88.0,16376400
68.0,97.0,16380000
68.0,95.0,16383600
73.0,92.0,16387200
75.0,89.0,16390800
68.0,89.0,16394400
54.0,82.0,16398000
49.0,69.0,16401600
48.0,61.0,16405200
44.0,49.0,16408800
33.0,35.0,16412400
22.0,19.0,16416000
18.0,10.0,16419600
19.0,7.0,16423200
23.0,7.0,16426800
41.0,11.0,16430400
78.0,26.0,16434000
91.0,48.0,16437600
92.0,71.0,16441200
88.0,75.0,16444800
82.0,72.0,16448400
79.0,72.0,16452000
74.0,76.0,16455600
68.0,82.0,16459200
66.0,88.0,16462800
68.0,97.0,16466400
68.0,95.0,16470000
73.0,92.0,16473600
75.0,89.0,16477200
68.0,89.0,16480800
54.0,82.0,16484400
49.0,69.0,16488000
48.0,61.0,16491600
44.0,49.0,16495200
33.0,35.0,16498800
22.0,19.0,16502400
18.0,10.0,16506000
19.0,7.0,16509600
23.0,7.0,16513200
41.0,11.0,16516800
78.0,26.0,16520400
91.0,48.0,16524000
92.0,71.0,16527600
88.0,75.0,16531200
82.0,72.0,16534800
79.0,72.0,16538400
74.0,76.0,16542000
68.0,82.0,16545600
66.0,88.0,16549200
68.0,97.0,16552800
68.0,95.0,16556400
73.0,92.0,16560000
75.0,89.0,16563600
68.0,89.0,16567200
54.0,82.0,16570800
49.0,69.0,16574400
48.0,61.0,16578000
44.0,49.0,16581600
33.0,35.0,16585200
22.0,19.0,16588800
18.0,10.0,16592400
19.0,7.0,16596000
23.0,7.0,16599600
41.0,11.0,16603200
78.0,26.0,16606800
91.0,48.0,16610400
92.0,71.0,16614000
88.0,75.0,16617600
82.0,72.0,16621200
79.0,72.0,16624800
74.0,76.0,16628400
68.0,82.0,16632000
66.0,88.0,16635600
68.0,97.0,16639200
68.0,95.0,16642800
73.0,92.0,16646400
75.0,89.0,16650000
68.0,89.0,16653600
54.0,82.0,16657200
49.0,69.0,16660800
48.0,61.0,16664400
44.0,49.0,16668000
33.0,35.0,16671600
22.0,19.0,16675200
18.0,10.0,16678800
19.0,7.0,16682400
23.0,7.0,16686000
41.0,11.0,16689600
78.0,26.0,16693200
91.0,48.0,16696800
92.0,71.0,16700400
88.0,75.0,16704000
82.0,72.0,16707600
79.0,72.0,16711200
74.0,76.0,16714800
68.0,82.0,16718400
66.0,88.0,16722000
68.0,97.0,16725600
68.0,95.0,16729200
73.0,92.0,16732800
75.0,89.0,16736400
68.0,89.0,16740000
54.0,82.0,16743600
49.0,69.0,16747200
48.0,61.0,16750800
44.0,49.0,16754400
33.0,35.0,16758000
22.0,19.0,16761600
18.0,10.0,16765200
19.0,7.0,16768800
23.0,7.0,16772400
41.0,11.0,16776000
78.0,26.0,16779600
91.0,48.0,16783200
92.0,71.0,16786800
88.0,75.0,16790400
82.0,72.0,16794000
79.0,72.0,16797600
74.0,76.0,16801200
68.0,82.0,16804800
66.0,88.0,16808400
68.0,97.0,16812000
68.0,95.0,16815600
73.0,92.0,16819200
75.0,89.0,16822800
68.0,89.0,16826400
54.0,82.0,16830000
49.0,69.0,16833600
48.0,61.0,16837200
44.0,49.0,16840800
33.0,35.0,16844400
22.0,19.0,16848000
18.0,10.0,16851600
19.0,7.0,16855200
23.0,7.0,16858800
41.0,11.0,16862400
78.0,26.0,16866000
91.0,48.0,16869600
92.0,71.0,16873200
88.0,75.0,16876800
82.0,72.0,16880400
79.0,72.0,16884000
74.0,76.0,16887600
68.0,82.0,16891200
66.0,88.0,16894800
68.0,97.0,16898400
68.0,95.0,16902000
73.0,92.0,16905600
75.0,89.0,16909200
68.0,89.0,16912800
54.0,82.0,16916400
49.0,69.0,16920000
48.0,61.0,16923600
44.0,49.0,16927200
33.0,35.0,16930800
22.0,19.0,16934400
18.0,10.0,16938000
19.0,7.0,16941600
23.0,7.0,16945200
41.0,11.0,16948800
78.0,26.0,16952400
91.0,48.0,16956000
92.0,71.0,16959600
88.0,75.0,16963200
82.0,72.0,16966800
79.0,72.0,16970400
74.0,76.0,16974000
68.0,82.0,16977600
66.0,88.0,16981200
68.0,97.0,16984800
68.0,95.0,16988400
73.0,92.0,16992000
75.0,89.0,16995600
68.0,89.0,16999200
54.0,82.0,17002800
49.0,69.0,17006400
48.0,61.0,17010000
44.0,49.0,17013600
33.0,35.0,17017200
22.0,19.0,17020800
18.0,10.0,17024400
19.0,7.0,17028000
23.0,7.0,17031600
41.0,11.0,17035200
78.0,26.0,17038800
91.0,48.0,17042400
92.0,71.0,17046000
88.0,75.0,17049600
82.0,72.0,17053200
79.0,72.0,17056800
74.0,76.0,17060400
68.0,82.0,17064000
66.0,88.0,17067600
68.0,97.0,17071200
68.0,95.0,17074800
73.0,92.0,17078400
75.0,89.0,17082000
68.0,89.0,17085600
54.0,82.0,17089200
49.0,69.0,17092800
48.0,61.0,17096400
44.0,49.0,17100000
33.0,35.0,17103600
22.0,19.0,17107200
18.0,10.0,17110800
19.0,7.0,17114400
23.0,7.0,17118000
41.0,11.0,17121600
78.0,26.0,17125200
91.0,48.0,17128800
92.0,71.0,17132400
88.0,75.0,17136000
82.0,72.0,17139600
79.0,72.0,17143200
74.0,76.0,17146800
68.0,82.0,17150400
66.0,88.0,17154000
68.0,97.0,17157600
68.0,95.0,17161200
73.0,92.0,17164800
75.0,89.0,17168400
68.0,89.0,17172000
54.0,82.0,17175600
49.0,69.0,17179200
48.0,61.0,17182800
44.0,49.0,17186400
33.0,35.0,17190000
22.0,19.0,17193600
18.0,10.0,17197200
19.0,7.0,17200800
23.0,7.0,17204400
41.0,11.0,17208000
78.0,26.0,17211600
91.0,48.0,17215200
92.0,71.0,17218800
88.0,75.0,17222400
82.0,72.0,17226000
79.0,72.0,17229600
74.0,76.0,17233200
68.0,82.0,17236800
66.0,88.0,17240400
68.0,97.0,17244000
68.0,95.0,17247600
73.0,92.0,17251200
75.0,89.0,17254800
68.0,89.0,17258400
54.0,82.0,17262000
49.0,69.0,17265600
48.0,61.0,17269200
44.0,49.0,17272800
33.0,35.0,17276400
22.0,19.0,17280000
18.0,10.0,17283600
19.0,7.0,17287200
23.0,7.0,17290800
41.0,11.0,17294400
78.0,26.0,17298000
91.0,48.0,17301600
92.0,71.0,17305200
88.0,75.0,17308800
82.0,72.0,17312400
79.0,72.0,17316000
74.0,76.0,17319600
68.0,82.0,17323200
66.0,88.0,17326800
68.0,97.0,17330400
68.0,95.0,17334000
73.0,92.0,17337600
75.0,89.0,17341200
68.0,89.0,17344800
54.0,82.0,17348400
49.0,69.0,17352000
48.0,61.0,17355600
44.0,49.0,17359200
33.0,35.0,17362800
22.0,19.0,17366400
18.0,10.0,17370000
19.0,7.0,17373600
23.0,7.0,17377200
41.0,11.0,17380800
78.0,26.0,17384400
91.0,48.0,17388000
92.0,71.0,17391600
88.0,75.0,17395200
82.0,72.0,17398800
79.0,72.0,17402400
74.0,76.0,17406000
68.0,82.0,17409600
66.0,88.0,17413200
68.0,97.0,17416800
68.0,95.0,17420400
73.0,92.0,17424000
75.0,89.0,17427600
68.0,89.0,17431200
54.0,82.0,17434800
49.0,69.0,17438400
48.0,61.0,17442000
44.0,49.0,17445600
33.0,35.0,17449200
22.0,19.0,17452800
18.0,10.0,17456400
19.0,7.0,17460000
23.0,7.0,17463600
41.0,11.0,17467200
78.0,26.0,17470800
91.0,48.0,17474400
92.0,71.0,17478000
88.0,75.0,17481600
82.0,72.0,17485200
79.0,72.0,17488800
74.0,76.0,17492400
68.0,82.0,17496000
66.0,88.0,17499600
68.0,97.0,17503200
68.0,95.0,17506800
73.0,92.0,17510400
75.0,89.0,17514000
68.0,89.0,17517600
54.0,82.0,17521200
49.0,69.0,17524800
48.0,61.0,17528400
44.0,49.0,17532000
33.0,35.0,17535600
22.0,19.0,17539200
18.0,10.0,17542800
19.0,7.0,17546400
23.0,7.0,17550000
41.0,11.0,17553600
78.0,26.0,17557200
91.0,48.0,17560800
92.0,71.0,17564400
88.0,75.0,17568000
82.0,72.0,17571600
79.0,72.0,17575200
74.0,76.0,17578800
68.0,82.0,17582400
66.0,88.0,17586000
68.0,97.0,17589600
68.0,95.0,17593200
73.0,92.0,17596800
75.0,89.0,17600400
68.0,89.0,17604000
54.0,82.0,17607600
49.0,69.0,17611200
48.0,61.0,17614800
44.0,49.0,17618400
33.0,35.0,17622000
22.0,19.0,17625600
18.0,10.0,17629200
19.0,7.0,17632800
23.0,7.0,17636400
41.0,11.0,17640000
78.0,26.0,17643600
91.0,48.0,17647200
92.0,71.0,17650800
88.0,75.0,17654400
82.0,72.0,17658000
79.0,72.0,17661600
74.0,76.0,17665200
68.0,82.0,17668800
66.0,88.0,17672400
68.0,97.0,17676000
68.0,95.0,17679600
73.0,92.0,17683200
75.0,89.0,17686800
68.0,89.0,17690400
54.0,82.0,17694000
49.0,69.0,17697600
48.0,61.0,17701200
44.0,49.0,17704800
33.0,35.0,17708400
22.0,19.0,17712000
18.0,10.0,17715600
19.0,7.0,17719200
23.0,7.0,17722800
41.0,11.0,17726400
78.0,26.0,17730000
91.0,48.0,17733600
92.0,71.0,17737200
88.0,75.0,17740800
82.0,72.0,17744400
79.0,72.0,17748000
74.0,76.0,17751600
68.0,82.0,17755200
66.0,88.0,17758800
68.0,97.0,17762400
68.0,95.0,17766000
73.0,92.0,17769600
75.0,89.0,17773200
68.0,89.0,17776800
54.0,82.0,17780400
49.0,69.0,17784000
48.0,61.0,17787600
44.0,49.0,17791200
33.0,35.0,17794800
22.0,19.0,17798400
18.0,10.0,17802000
19.0,7.0,17805600
23.0,7.0,17809200
41.0,11.0,17812800
78.0,26.0,17816400
91.0,48.0,17820000
92.0,71.0,17823600
88.0,75.0,17827200
82.0,72.0,17830800
79.0,72.0,17834400
74.0,76.0,17838000
68.0,82.0,17841600
66.0,88.0,17845200
68.0,97.0,17848800
68.0,95.0,17852400
73.0,92.0,17856000
75.0,89.0,17859600
68.0,89.0,17863200
54.0,82.0,17866800
49.0,69.0,17870400
48.0,61.0,17874000
44.0,49.0,17877600
33.0,35.0,17881200
22.0,19.0,17884800
18.0,10.0,17888400
19.0,7.0,17892000
23.0,7.0,17895600
41.0,11.0,17899200
78.0,26.0,17902800
91.0,48.0,17906400
92.0,71.0,17910000
88.0,75.0,17913600
82.0,72.0,17917200
79.0,72.0,17920800
74.0,76.0,17924400
68.0,82.0,17928000
66.0,88.0,17931600
68.0,97.0,17935200
68.0,95.0,17938800
73.0,92.0,17942400
75.0,89.0,17946000
68.0,89.0,17949600
54.0,82.0,17953200
49.0,69.0,17956800
48.0,61.0,17960400
44.0,49.0,17964000
33.0,35.0,17967600
22.0,19.0,17971200
18.0,10.0,17974800
19.0,7.0,17978400
23.0,7.0,17982000
41.0,11.0,17985600
78.0,26.0,17989200
91.0,48.0,17992800
92.0,71.0,17996400
88.0,75.0,18000000
82.0,72.0,18003600
79.0,72.0,18007200
74.0,76.0,18010800
68.0,82.0,18014400
66.0,88.0,18018000
68.0,97.0,18021600
68.0,95.0,18025200
73.0,92.0,18028800
75.0,89.0,18032400
68.0,89.0,18036000
54.0,82.0,18039600
49.0,69.0,18043200
48.0,61.0,18046800
44.0,49.0,18050400
33.0,35.0,18054000
22.0,19.0,18057600
18.0,10.0,18061200
19.0,7.0,18064800
23.0,7.0,18068400
41.0,11.0,18072000
78.0,26.0,18075600
91.0,48.0,18079200
92.0,71.0,18082800
88.0,75.0,18086400
82.0,72.0,18090000
79.0,72.0,18093600
74.0,76.0,18097200
68.0,82.0,18100800
66.0,88.0,18104400
68.0,97.0,18108000
68.0,95.0,18111600
73.0,92.0,18115200
75.0,89.0,18118800
68.0,89.0,18122400
54.0,82.0,18126000
49.0,69.0,18129600
48.0,61.0,18133200
44.0,49.0,18136800
33.0,35.0,18140400
22.0,19.0,18144000
18.0,10.0,18147600
19.0,7.0,18151200
23.0,7.0,18154800
41.0,11.0,18158400
78.0,26.0,18162000
91.0,48.0,18165600
92.0,71.0,18169200
88.0,75.0,18172800
82.0,72.0,18176400
79.0,72.0,18180000
74.0,76.0,18183600
68.0,82.0,18187200
66.0,88.0,18190800
68.0,97.0,18194400
68.0,95.0,18198000
73.0,92.0,18201600
75.0,89.0,18205200
68.0,89.0,18208800
54.0,82.0,18212400
49.0,69.0,18216000
48.0,61.0,18219600
44.0,49.0,18223200
33.0,35.0,18226800
22.0,19.0,18230400
18.0,10.0,18234000
19.0,7.0,18237600
23.0,7.0,18241200
41.0,11.0,18244800
78.0,26.0,18248400
91.0,48.0,18252000
92.0,71.0,18255600
88.0,75.0,18259200
82.0,72.0,18262800
79.0,72.0,18266400
74.0,76.0,18270000
68.0,82.0,18273600
66.0,88.0,18277200
68.0,97.0,18280800
68.0,95.0,18284400
73.0,92.0,18288000
75.0,89.0,18291600
68.0,89.0,18295200
54.0,82.0,18298800
49.0,69.0,18302400
48.0,61.0,18306000
44.0,49.0,18309600
33.0,35.0,18313200
22.0,19.0,18316800
18.0,10.0,18320400
19.0,7.0,18324000
23.0,7.0,18327600
41.0,11.0,18331200
78.0,26.0,18334800
91.0,48.0,18338400
92.0,71.0,18342000
88.0,75.0,18345600
82.0,72.0,18349200
79.0,72.0,18352800
74.0,76.0,18356400
68.0,82.0,18360000
66.0,88.0,18363600
68.0,97.0,18367200
68.0,95.0,18370800
73.0,92.0,18374400
75.0,89.0,18378000
68.0,89.0,18381600
54.0,82.0,18385200
49.0,69.0,18388800
48.0,61.0,18392400
44.0,49.0,18396000
33.0,35.0,18399600
22.0,19.0,18403200
18.0,10.0,18406800
19.0,7.0,18410400
23.0,7.0,18414000
41.0,11.0,18417600
78.0,26.0,18421200
91.0,48.0,18424800
92.0,71.0,18428400
88.0,75.0,18432000
82.0,72.0,18435600
79.0,72.0,18439200
74.0,76.0,18442800
68.0,82.0,18446400
66.0,88.0,18450000
68.0,97.0,18453600
68.0,95.0,18457200
73.0,92.0,18460800
75.0,89.0,18464400
68.0,89.0,18468000
54.0,82.0,18471600
49.0,69.0,18475200
48.0,61.0,18478800
44.0,49.0,18482400
33.0,35.0,18486000
22.0,19.0,18489600
18.0,10.0,18493200
19.0,7.0,18496800
23.0,7.0,18500400
41.0,11.0,18504000
78.0,26.0,18507600
91.0,48.0,18511200
92.0,71.0,18514800
88.0,75.0,18518400
82.0,72.0,18522000
79.0,72.0,18525600
74.0,76.0,18529200
68.0,82.0,18532800
66.0,88.0,18536400
68.0,97.0,18540000
68.0,95.0,18543600
73.0,92.0,18547200
75.0,89.0,18550800
68.0,89.0,18554400
54.0,82.0,18558000
49.0,69.0,18561600
48.0,61.0,18565200
44.0,49.0,18568800
33.0,35.0,18572400
22.0,19.0,18576000
18.0,10.0,18579600
19.0,7.0,18583200
23.0,7.0,18586800
41.0,11.0,18590400
78.0,26.0,18594000
91.0,48.0,18597600
92.0,71.0,18601200
88.0,75.0,18604800
82.0,72.0,18608400
79.0,72.0,18612000
74.0,76.0,18615600
68.0,82.0,18619200
66.0,88.0,18622800
68.0,97.0,18626400
68.0,95.0,18630000
73.0,92.0,18633600
75.0,89.0,18637200
68.0,89.0,18640800
54.0,82.0,18644400
49.0,69.0,18648000
48.0,61.0,18651600
44.0,49.0,18655200
33.0,35.0,18658800
22.0,19.0,18662400
18.0,10.0,18666000
19.0,7.0,18669600
23.0,7.0,18673200
41.0,11.0,18676800
78.0,26.0,18680400
91.0,48.0,18684000
92.0,71.0,18687600
88.0,75.0,18691200
82.0,72.0,18694800
79.0,72.0,18698400
74.0,76.0,18702000
68.0,82.0,18705600
66.0,88.0,18709200
68.0,97.0,18712800
68.0,95.0,18716400
73.0,92.0,18720000
75.0,89.0,18723600
68.0,89.0,18727200
54.0,82.0,18730800
49.0,69.0,18734400
48.0,61.0,18738000
44.0,49.0,18741600
33.0,35.0,18745200
22.0,19.0,18748800
18.0,10.0,18752400
19.0,7.0,18756000
23.0,7.0,18759600
41.0,11.0,18763200
78.0,26.0,18766800
91.0,48.0,18770400
92.0,71.0,18774000
88.0,75.0,18777600
82.0,72.0,18781200
79.0,72.0,18784800
74.0,76.0,18788400
68.0,82.0,18792000
66.0,88.0,18795600
68.0,97.0,18799200
68.0,95.0,18802800
73.0,92.0,18806400
75.0,89.0,18810000
68.0,89.0,18813600
54.0,82.0,18817200
49.0,69.0,18820800
48.0,61.0,18824400
44.0,49.0,18828000
33.0,35.0,18831600
22.0,19.0,18835200
18.0,10.0,18838800
19.0,7.0,18842400
23.0,7.0,18846000
41.0,11.0,18849600
78.0,26.0,18853200
91.0,48.0,18856800
92.0,71.0,18860400
88.0,75.0,18864000
82.0,72.0,18867600
79.0,72.0,18871200
74.0,76.0,18874800
68.0,82.0,18878400
66.0,88.0,18882000
68.0,97.0,18885600
68.0,95.0,18889200
73.0,92.0,18892800
75.0,89.0,18896400
68.0,89.0,18900000
54.0,82.0,18903600
49.0,69.0,18907200
48.0,61.0,18910800
44.0,49.0,18914400
33.0,35.0,18918000
22.0,19.0,18921600
