locationname,datetime,temp,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
HHR,2023-04-18T09:00:00,60.2,6.9,1.519936,3.4906585,1015.8,99.9,9.9
HHR,2023-04-18T10:00:00,61.1,4.7,3.084576,4.363323125,1015.9,99.9,9.9
HHR,2023-04-18T11:00:00,63,12.8,3.084576,4.712388975,1016.1,89,9.9
HHR,2023-04-18T12:00:00,65,12.8,2.592832,4.1887902,1015.8,0.4,9.9
HHR,2023-04-18T13:00:00,65.9,25.3,5.096256,4.1887902,1015.5,0.6,9.9
HHR,2023-04-18T14:00:00,65.9,17.2,6.7056,4.1887902,1015.6,0.5,9.9
HHR,2023-04-18T15:00:00,65,17.2,7.197344,4.363323125,1015.3,0.3,9.9
HHR,2023-04-18T16:00:00,64.1,21.9,5.677408,4.363323125,1014.9,0.3,9.9
HHR,2023-04-18T17:00:00,65,16.1,3.12928,4.712388975,1014.4,0.3,9.9
HHR,2023-04-18T18:00:00,62.9,18.3,4.112768,4.8869219,1014.5,0.5,9.9
HHR,2023-04-18T19:00:00,62,16.1,5.096256,4.363323125,1014.5,0.5,9.9
HHR,2023-04-18T20:00:00,60.1,12.8,4.604512,4.53785605,1014.7,0.3,9.9
HHR,2023-04-18T21:00:00,60.1,19.7,4.112768,4.8869219,1015.3,0.2,9.9
HHR,2023-04-18T22:00:00,59,12.8,2.637536,4.8869219,1015.9,0.5,9.9
HHR,2023-04-18T23:00:00,57.8,9.2,2.101088,4.8869219,1016.1,0.5,9.9
HHR,2023-04-19T00:00:00,57.8,9.2,1.519936,3.83972435,1015.9,0.5,9.9
HHR,2023-04-19T01:00:00,56.9,9.2,1.475232,3.316125575,1015.9,0.3,9.9
HHR,2023-04-19T02:00:00,56.9,6.9,1.519936,2.268928025,1015.9,0.3,9.9
HHR,2023-04-19T03:00:00,56,6.9,1.519936,1.570796325,1015.8,0,9.9
HHR,2023-04-19T04:00:00,55.1,8.1,0,0.017453293,1016,0.2,9.9
HHR,2023-04-19T05:00:00,55.1,5.8,0,0.017453293,1016.2,0.2,9.9
HHR,2023-04-19T06:00:00,53.9,5.8,1.519936,1.413716693,1016.3,0.2,9.9
HHR,2023-04-19T07:00:00,55.1,5.8,0,0,1016.9,0.2,9.9
HHR,2023-04-19T08:00:00,57.8,6.9,0,0.017453293,1018,0.2,9.9
HHR,2023-04-19T09:00:00,60.2,6.9,0,0.017453293,1018.3,0.2,9.9
HHR,2023-04-19T10:00:00,64.1,5.8,0,0,1018.5,0.2,9.9
HHR,2023-04-19T11:00:00,66.8,9.2,3.12928,4.363323125,1018.3,0.2,9.9
HHR,2023-04-19T12:00:00,66.8,9.2,5.096256,4.014257275,1018.3,0.2,9.9
HHR,2023-04-19T13:00:00,68,9.2,5.722112,4.363323125,1017.8,0.2,9.9
HHR,2023-04-19T14:00:00,66.8,19.5,6.213856,4.1887902,1017.6,0.2,9.9
HHR,2023-04-19T15:00:00,68,19.5,8.180832,4.53785605,1017.4,0.2,9.9
HHR,2023-04-19T16:00:00,66.8,20.8,6.213856,4.1887902,1017.1,0.2,9.9
HHR,2023-04-19T17:00:00,66.4,25.2,6.92912,4.450589588,1016.6,0.2,5.9
HHR,2023-04-19T18:00:00,65.9,20.8,4.112768,4.014257275,1016.4,0.2,9.9
HHR,2023-04-19T19:00:00,65,20.8,3.57632,4.1887902,1016.3,0.2,9.9
HHR,2023-04-19T20:00:00,62.9,12.8,2.101088,4.8869219,1016.5,0.2,9.9
HHR,2023-04-19T21:00:00,62,12.8,1.519936,4.8869219,1017.1,0.2,9.9
HHR,2023-04-19T22:00:00,60.2,12.8,2.101088,3.316125575,1018,0.2,9.9
HHR,2023-04-19T23:00:00,60.2,5.8,0,6.2831853,1018,0.2,9.9
HHR,2023-04-20T00:00:00,59,5.8,1.519936,1.570796325,1018.4,0.2,9.9
HHR,2023-04-20T01:00:00,57.8,5.8,0,0,1018.9,0.2,9.9
HHR,2023-04-20T02:00:00,57.8,5.8,1.519936,1.221730475,1018.6,0.2,9.9
HHR,2023-04-20T03:00:00,57.8,6.9,2.101088,1.74532925,1018.2,0.2,9.9
HHR,2023-04-20T04:00:00,56,6.9,0,0,1018.6,0,9.9
HHR,2023-04-20T05:00:00,56,3.4,0,6.2831853,1018.8,0,9.9
HHR,2023-04-20T06:00:00,56,3.4,0,0,1018.7,0,9.9
HHR,2023-04-20T07:00:00,56.9,3.4,0,0,1019.2,0.2,9.9
HHR,2023-04-20T08:00:00,61.1,4.7,0,0.017453293,1020,0.2,9.9
HHR,2023-04-20T09:00:00,65.9,4.7,0,0,1020,0.2,9.9
HHR,2023-04-20T10:00:00,71.1,4.7,1.475232,1.570796325,1020.4,0.2,9.9
HHR,2023-04-20T11:00:00,74.9,9.2,0,6.265732008,1020.5,0.2,9.9
HHR,2023-04-20T12:00:00,79,9.2,2.592832,4.53785605,1020.2,0.3,9.9
HHR,2023-04-20T13:00:00,75.8,9.2,4.112768,4.8869219,1020.2,0.5,9.9
HHR,2023-04-20T14:00:00,74.9,16.1,4.604512,4.712388975,1020.1,0.5,9.9
HHR,2023-04-20T15:00:00,75.8,16.1,5.722112,4.1887902,1019.8,0.5,9.9
HHR,2023-04-20T16:00:00,75.8,16.1,5.722112,4.53785605,1019,0.5,9.9
HHR,2023-04-20T17:00:00,74,16.1,4.604512,4.8869219,1018.6,0.5,9.9
HHR,2023-04-20T18:00:00,73.1,16.1,5.096256,4.363323125,1018.4,0.5,9.9
HHR,2023-04-20T19:00:00,70,16.1,3.621024,4.363323125,1018.5,0.3,9.9
HHR,2023-04-20T20:00:00,69.1,9.2,2.101088,4.363323125,1018.6,0.3,9.9
HHR,2023-04-20T21:00:00,68,9.2,0,6.265732008,1019,0,9.9
HHR,2023-04-20T22:00:00,66.8,9.2,0,0,1019.5,0,9.9
HHR,2023-04-20T23:00:00,66.8,5.8,0,0.034906585,1019.8,0,9.9
HHR,2023-04-21T00:00:00,65.9,5.8,0,0,1019.5,0,9.9
HHR,2023-04-21T01:00:00,64.1,5.8,0,0.017453293,1019.6,0,9.9
HHR,2023-04-21T02:00:00,62.9,6.9,0,0.017453293,1019.5,0,9.9
HHR,2023-04-21T03:00:00,62.9,5.8,0,0,1019.5,0,9.9
HHR,2023-04-21T04:00:00,62,5.8,0,0.017453293,1019.5,0,9.9
HHR,2023-04-21T05:00:00,62,5.8,0,0.017453293,1019.7,0,9.9
HHR,2023-04-21T06:00:00,61,5.8,0,0.017453293,1019.6,0.2,9.9
HHR,2023-04-21T07:00:00,62.9,5.8,0,0,1020.1,0.2,9.9
HHR,2023-04-21T08:00:00,68,4.7,0,0,1020.3,0.2,9.9
HHR,2023-04-21T09:00:00,75.8,4.7,0,0.017453293,1020.2,0.2,9.9
HHR,2023-04-21T10:00:00,81,4.7,2.101088,0.872664625,1019.9,0.2,9.9
HHR,2023-04-21T11:00:00,83,6.9,0,0,1019.6,0,9.9
HHR,2023-04-21T12:00:00,83,6.9,4.112768,4.712388975,1019.2,0,9.9
HHR,2023-04-21T13:00:00,84.8,6.9,6.213856,4.53785605,1018.5,0,9.9
HHR,2023-04-21T14:00:00,83,18.3,6.7056,4.53785605,1017.8,0,9.9
HHR,2023-04-21T15:00:00,83,18.3,5.722112,4.53785605,1016.9,0,9.9
HHR,2023-04-21T16:00:00,82.1,19.5,5.096256,4.363323125,1016,0,9.9
HHR,2023-04-21T17:00:00,80,16.1,5.096256,4.363323125,1015.4,0,9.9
HHR,2023-04-21T18:00:00,78.1,21.9,7.197344,4.712388975,1015,0,9.9
HHR,2023-04-21T19:00:00,75.8,16.1,3.621024,4.8869219,1014.8,0,9.9
HHR,2023-04-21T20:00:00,74,9.2,2.101088,5.061454825,1014.8,0,9.9
HHR,2023-04-21T21:00:00,71.9,9.2,1.519936,3.83972435,1014.9,0,9.9
HHR,2023-04-21T22:00:00,71,9.2,0,6.265732008,1014.6,0,9.9
HHR,2023-04-21T23:00:00,70,3.4,0,6.265732008,1014.2,0,9.9
HHR,2023-04-22T00:00:00,69.2,3.4,2.101088,1.919862175,1013.9,0,9.9
HHR,2023-04-22T01:00:00,68,3.4,0,0.034906585,1013.8,0,9.9
HHR,2023-04-22T02:00:00,65.9,3.4,0,0.017453293,1013.3,0,9.9
HHR,2023-04-22T03:00:00,65,3.4,0,0.017453293,1012.8,0,9.9
HHR,2023-04-22T04:00:00,65,4.7,2.592832,2.268928025,1012.8,0,9.9
HHR,2023-04-22T05:00:00,62.9,2.2,2.101088,1.74532925,1012.4,0,9.9
HHR,2023-04-22T06:00:00,62.9,2.2,1.519936,1.74532925,1012.3,0.2,9.9
HHR,2023-04-22T07:00:00,62.9,2.2,0,0.017453293,1012.6,0.3,9.9
HHR,2023-04-22T08:00:00,65,5.8,1.519936,2.0943951,1012.8,0.3,9.9
HHR,2023-04-22T09:00:00,70.1,5.8,1.519936,1.570796325,1012.5,0.3,9.9
HHR,2023-04-22T10:00:00,74.9,5.8,0,0.017453293,1012.1,0.3,9.9
HHR,2023-04-22T11:00:00,79.1,8.1,2.592832,2.7925268,1011.9,0.3,9.9
HHR,2023-04-22T12:00:00,83,8.1,1.519936,4.53785605,1011.6,0.3,9.9
HHR,2023-04-22T13:00:00,82.1,8.1,3.621024,4.8869219,1011.1,0.5,9.9
HHR,2023-04-22T14:00:00,78.1,16.1,3.621024,4.712388975,1010.7,0.5,9.9
HHR,2023-04-22T15:00:00,77,16.1,4.604512,4.712388975,1010,0.5,9.9
HHR,2023-04-22T16:00:00,79,16.1,5.096256,4.363323125,1009.3,0.5,9.9
HHR,2023-04-22T17:00:00,74.9,16.1,3.621024,4.8869219,1009,0.3,9.9
HHR,2023-04-22T18:00:00,74,16.1,3.621024,4.8869219,1008.7,0.2,9.9
HHR,2023-04-22T19:00:00,70,16.1,3.621024,4.1887902,1008.5,0.2,9.9
HHR,2023-04-22T20:00:00,66.8,8.1,2.592832,4.1887902,1008.8,0.2,9.9
HHR,2023-04-22T21:00:00,65.9,8.1,3.084576,4.363323125,1009,0,9.9
HHR,2023-04-22T22:00:00,65.9,8.1,1.519936,4.363323125,1009.2,0,9.9
HHR,2023-04-22T23:00:00,65,6.9,2.101088,3.83972435,1009.1,0,9.9
HHR,2023-04-23T00:00:00,65,6.9,0,6.248278715,1008.9,0,9.9
HHR,2023-04-23T01:00:00,65,6.9,0,6.265732008,1008.8,0,9.9
HHR,2023-04-23T02:00:00,64.1,6.9,0,0,1008.6,0,9.9
HHR,2023-04-23T03:00:00,64.1,6.9,2.101088,1.74532925,1008.2,0,9.9
HHR,2023-04-23T04:00:00,62.9,6.9,2.101088,1.74532925,1008.6,0,9.9
HHR,2023-04-23T05:00:00,62,6.9,2.592832,2.44346095,1008.9,99.9,6.2
HHR,2023-04-23T06:00:00,62,6.9,3.084576,1.919862175,1008.9,99.9,8.1
HHR,2023-04-23T07:00:00,62,6.9,2.592832,2.44346095,1009.4,99.9,8.1
HHR,2023-04-23T08:00:00,62,4.7,2.101088,2.44346095,1009.8,99.9,8.7
HHR,2023-04-23T09:00:00,63,4.7,3.084576,2.268928025,1010.3,89,9.9
HHR,2023-04-23T10:00:00,65.9,4.7,2.592832,2.617993875,1010.3,0.2,9.9
HHR,2023-04-23T11:00:00,70.1,9.2,3.084576,3.316125575,1010.4,0.2,9.9
HHR,2023-04-23T12:00:00,71.9,9.2,0.044704,6.265732008,1010.2,0.2,9.9
HHR,2023-04-23T13:00:00,71.9,9.2,5.096256,4.53785605,1010,0.2,9.9
HHR,2023-04-23T14:00:00,70,15,5.677408,4.53785605,1010,0.3,9.9
HHR,2023-04-23T15:00:00,71,15,4.112768,4.53785605,1009.7,0.3,9.9
HHR,2023-04-23T16:00:00,69.1,15,4.604512,4.1887902,1009.3,0.2,9.9
HHR,2023-04-23T17:00:00,66.8,12.8,5.722112,4.363323125,1009.3,27.9,9.9
HHR,2023-04-23T18:00:00,65,12.8,3.621024,4.712388975,1009.3,27.9,9.9
HHR,2023-04-23T19:00:00,62.9,12.8,3.084576,4.53785605,1009.2,0.6,9.9
HHR,2023-04-23T20:00:00,62,8.1,4.604512,4.363323125,1009.8,0.5,9.9
HHR,2023-04-23T21:00:00,62,8.1,0,6.265732008,1010.2,27.9,9.9
HHR,2023-04-23T22:00:00,62,8.1,0,6.248278715,1010.8,99.9,9.9
HHR,2023-04-23T23:00:00,62.9,6.9,1.519936,2.949606433,1010.8,99.9,9.9
HHR,2023-04-24T00:00:00,62.9,6.9,2.592832,1.570796325,1010.8,100,9.9
HHR,2023-04-24T01:00:00,62,6.9,3.084576,2.0943951,1011.2,100,9.9
HHR,2023-04-24T02:00:00,62,5.8,2.101088,2.44346095,1011.1,100,9.9
HHR,2023-04-24T03:00:00,62,5.8,1.519936,2.0943951,1011,100,9.9
HHR,2023-04-24T04:00:00,62,5.8,3.084576,2.268928025,1011.1,100,9.9
HHR,2023-04-24T05:00:00,62,6.9,3.57632,1.919862175,1011.2,100,9.9
HHR,2023-04-24T06:00:00,62,6.9,2.592832,2.268928025,1011.6,100,9.9
HHR,2023-04-24T07:00:00,62,6.9,1.519936,2.44346095,1012.2,100,8.7
HHR,2023-04-24T08:00:00,62,6.9,2.592832,1.919862175,1012.7,100,9.9
HHR,2023-04-24T09:00:00,64.1,6.9,2.592832,2.44346095,1012.6,100,9.9
HHR,2023-04-24T10:00:00,64.1,6.9,0,6.265732008,1013,100,9.9
HHR,2023-04-24T11:00:00,66.8,11.4,0,6.265732008,1012.8,89,9.9
HHR,2023-04-24T12:00:00,68,11.4,4.112768,4.53785605,1012.8,99.9,9.9
HHR,2023-04-24T13:00:00,68,11.4,4.604512,4.53785605,1012.6,99.9,9.9
HHR,2023-04-24T14:00:00,69.2,18.3,3.621024,4.363323125,1012.3,88.8,9.9
HHR,2023-04-24T15:00:00,69.2,12.8,4.604512,4.53785605,1011.9,88.6,9.9
HHR,2023-04-24T16:00:00,68,12.8,5.096256,4.53785605,1011.5,89,9.9
HHR,2023-04-24T17:00:00,66.8,11.4,5.677408,4.363323125,1011.2,50.2,9.9
HHR,2023-04-24T18:00:00,65,11.4,3.621024,4.712388975,1011.1,27.7,9.9
HHR,2023-04-24T19:00:00,64.1,11.4,3.084576,4.712388975,1011.2,50.2,9.9
HHR,2023-04-24T20:00:00,62.9,8.1,3.57632,4.363323125,1011.5,0.5,9.9
HHR,2023-04-24T21:00:00,62,8.1,2.592832,4.712388975,1012.1,0.2,9.9
HHR,2023-04-24T22:00:00,61,8.1,1.519936,5.061454825,1012.5,0.2,9.9
HHR,2023-04-24T23:00:00,61,6.9,0,0,1012.8,88.9,9.9
HHR,2023-04-25T00:00:00,61.1,6.9,0,0,1012.6,99.9,9.9
HHR,2023-04-25T01:00:00,61.1,6.9,1.475232,3.83972435,1012.6,99.9,9.9
HHR,2023-04-25T02:00:00,62,5.8,1.475232,1.3962634,1012.1,100,8.7
HHR,2023-04-25T03:00:00,62,5.8,0,6.265732008,1011.8,100,9.9
HHR,2023-04-25T04:00:00,62,5.8,0,6.265732008,1011.7,100,9.9
HHR,2023-04-25T05:00:00,62.9,6.9,0,6.265732008,1011.7,100,9.9
HHR,2023-04-25T06:00:00,62,6.9,0,6.265732008,1011.6,100,9.9
HHR,2023-04-25T07:00:00,62.9,6.9,1.519936,3.83972435,1011.9,100,8.7
HHR,2023-04-25T08:00:00,62.9,6.9,0,6.248278715,1012.4,99.9,8.7
HHR,2023-04-25T09:00:00,64.1,6.9,0,6.265732008,1012.8,100,8.7
HHR,2023-04-25T10:00:00,65,6.9,2.101088,3.14159265,1012.9,99.9,9.9
HHR,2023-04-25T11:00:00,65.9,9.2,2.592832,4.363323125,1013.3,99.9,9.9
HHR,2023-04-25T12:00:00,68,9.2,4.112768,3.83972435,1013.2,99.9,9.9
HHR,2023-04-25T13:00:00,69.2,9.2,5.096256,4.363323125,1012.9,99.9,9.9
HHR,2023-04-25T14:00:00,69.2,15,5.096256,4.53785605,1012.5,99.6,9.9
HHR,2023-04-25T15:00:00,70,18.3,4.604512,4.1887902,1012.4,99.6,9.9
HHR,2023-04-25T16:00:00,68,21.9,5.722112,4.53785605,1012.1,27.7,9.9
HHR,2023-04-25T17:00:00,66.8,10.3,5.096256,4.363323125,1012.1,27.7,9.9
HHR,2023-04-25T18:00:00,65.9,10.3,5.096256,4.363323125,1012.2,0.3,9.9
HHR,2023-04-25T19:00:00,65,10.3,4.112768,4.1887902,1012.5,0.3,9.9
HHR,2023-04-25T20:00:00,64.1,5.8,2.592832,4.712388975,1013,0.2,9.9
HHR,2023-04-25T21:00:00,62.9,5.8,3.084576,4.53785605,1013.7,0,9.9
HHR,2023-04-25T22:00:00,62,5.8,1.519936,4.8869219,1014.4,0,9.9
HHR,2023-04-25T23:00:00,62,3.4,2.592832,4.53785605,1014.3,0.2,9.9
HHR,2023-04-26T00:00:00,61,3.4,2.592832,4.363323125,1014.6,27.5,9.9
HHR,2023-04-26T01:00:00,60.1,3.4,2.101088,4.8869219,1014.7,88.9,9.9
HHR,2023-04-26T02:00:00,60.1,3.4,1.519936,5.061454825,1014.6,100,8.7
HHR,2023-04-26T03:00:00,59,3.4,1.519936,5.410520675,1014.6,100,8.7
HHR,2023-04-26T04:00:00,60.1,3.4,2.101088,5.759586525,1014.5,100,9.9
HHR,2023-04-26T05:00:00,60.2,4.7,1.519936,5.5850536,1014.4,100,9.9
HHR,2023-04-26T06:00:00,61,4.7,0,6.265732008,1014.4,100,8.7
HHR,2023-04-26T07:00:00,62,4.7,0,6.265732008,1014.8,100,8.1
HHR,2023-04-26T08:00:00,62,4.7,1.519936,4.1887902,1015.3,100,6.2
HHR,2023-04-26T09:00:00,62.9,4.7,1.519936,4.53785605,1015.5,100,5
HHR,2023-04-26T10:00:00,64.1,4.7,2.592832,4.53785605,1015.7,100,6.2
HHR,2023-04-26T11:00:00,66.8,10.3,3.621024,4.363323125,1015.8,0.5,6.2
HHR,2023-04-26T12:00:00,68,18.3,5.096256,4.363323125,1015.6,27.9,6.8
HHR,2023-04-26T13:00:00,68,16.1,3.621024,4.712388975,1014.9,0.5,9.9
HHR,2023-04-26T14:00:00,69.1,16.1,4.112768,4.712388975,1014.6,0.5,9.9
HHR,2023-04-26T15:00:00,68,21.9,4.112768,5.061454825,1014,0.6,9.9
HHR,2023-04-26T16:00:00,66.8,16.1,5.722112,4.53785605,1013.3,50.2,9.9
HHR,2023-04-26T17:00:00,64.1,16.1,3.621024,5.061454825,1013.1,99.9,8.1
HHR,2023-04-26T18:00:00,62,16.1,3.621024,4.8869219,1012.9,99.9,6.2
HHR,2023-04-26T19:00:00,60.1,16.1,4.112768,4.53785605,1013.1,99.9,4.9
HHR,2023-04-26T20:00:00,59,9.2,2.592832,5.061454825,1013.3,99.9,6.2
HHR,2023-04-26T21:00:00,57.8,9.2,3.084576,4.1887902,1013.8,100,3.1
HHR,2023-04-26T22:00:00,57.8,9.2,3.084576,4.1887902,1014.3,100,2.5
HHR,2023-04-26T23:00:00,56.9,4.7,2.101088,4.363323125,1014.4,100,1.9
HHR,2023-04-27T00:00:00,56.9,4.7,2.101088,3.4906585,1014.4,100,4.9
HHR,2023-04-27T01:00:00,56.9,4.7,2.101088,4.014257275,1014.6,100,3.1
HHR,2023-04-27T02:00:00,56.9,3.4,1.519936,5.061454825,1014.3,100,3.1
HHR,2023-04-27T03:00:00,56.9,3.4,1.475232,0,1013.8,100,4.9
HHR,2023-04-27T04:00:00,56.9,4.7,0,6.265732008,1013.7,100,4.9
HHR,2023-04-27T05:00:00,56.9,2.2,1.475232,0,1013.7,100,3.7
HHR,2023-04-27T06:00:00,57.8,2.2,2.101088,4.1887902,1013.6,100,4.9
HHR,2023-04-27T07:00:00,57.8,2.2,0,0,1014.3,100,3.1
HHR,2023-04-27T08:00:00,59,4.7,0,0,1014.9,100,3.1
HHR,2023-04-27T09:00:00,60.2,4.7,0,0.017453293,1015.1,100,3.1
HHR,2023-04-27T10:00:00,62.1,4.7,1.519936,3.316125575,1015.3,99.9,3.7
HHR,2023-04-27T11:00:00,65,11.4,3.084576,4.363323125,1015.2,0.5,6.8
HHR,2023-04-27T12:00:00,65,11.4,4.112768,4.53785605,1015.1,27.9,8.1
HHR,2023-04-27T13:00:00,66.8,11.4,4.112768,4.53785605,1014.4,0.5,9.9
HHR,2023-04-27T14:00:00,65.9,17.2,5.096256,4.1887902,1014.1,0.5,9.9
HHR,2023-04-27T15:00:00,65,18.3,5.096256,4.53785605,1013.6,0.5,9.9
HHR,2023-04-27T16:00:00,65.9,17.2,5.096256,4.53785605,1012.9,0.6,9.9
HHR,2023-04-27T17:00:00,62,19.7,5.096256,4.363323125,1012.8,89,9.9
HHR,2023-04-27T18:00:00,61,16.1,4.112768,4.53785605,1012.8,99.9,9.9
HHR,2023-04-27T19:00:00,60.2,16.1,4.112768,4.014257275,1013.1,100,9.9
HHR,2023-04-27T20:00:00,60.1,9.2,3.621024,4.014257275,1013.3,100,8.7
HHR,2023-04-27T21:00:00,59,9.2,2.101088,4.53785605,1014,100,6.8
HHR,2023-04-27T22:00:00,57.8,9.2,1.519936,4.363323125,1014.5,100,8
HHR,2023-04-27T23:00:00,57.8,4.7,1.519936,4.8869219,1014.7,100,6.8
HHR,2023-04-28T00:00:00,57.8,4.7,0,6.248278715,1014.6,100,6.8
HHR,2023-04-28T01:00:00,56.9,4.7,0,0,1014.3,100,6.8
HHR,2023-04-28T02:00:00,57.8,4.7,0,6.2831853,1013.8,100,6.8
HHR,2023-04-28T03:00:00,56.9,3.4,0,6.265732008,1013.6,100,6.8
HHR,2023-04-28T04:00:00,56.9,3.4,0,6.265732008,1013.6,100,6.8
HHR,2023-04-28T05:00:00,57.8,4.7,1.519936,4.53785605,1013.7,100,6.2
HHR,2023-04-28T06:00:00,56.9,4.7,2.101088,3.83972435,1014.1,100,6.2
HHR,2023-04-28T07:00:00,57.8,4.7,3.084576,4.363323125,1014.8,100,4.9
HHR,2023-04-28T08:00:00,57.8,4.7,1.519936,4.53785605,1015.4,100,5
HHR,2023-04-28T09:00:00,59,4.7,0,6.265732008,1015.5,100,3.1
HHR,2023-04-28T10:00:00,62,3.4,2.592832,4.1887902,1015.5,99.9,3.7
HHR,2023-04-28T11:00:00,62.9,10.3,3.621024,4.1887902,1015.6,0.6,8.1
HHR,2023-04-28T12:00:00,65,18.3,5.096256,4.363323125,1015.8,27.9,6.8
HHR,2023-04-28T13:00:00,65,17.2,4.604512,4.53785605,1015.4,0.5,8.7
HHR,2023-04-28T14:00:00,66.8,16.1,5.096256,4.53785605,1015.2,0.5,9.9
HHR,2023-04-28T15:00:00,65.9,18.4,3.621024,4.8869219,1015.2,0.5,8.1
HHR,2023-04-28T16:00:00,65,16.1,4.112768,4.8869219,1014.8,0.6,9.9
HHR,2023-04-28T17:00:00,64.1,15,4.112768,4.712388975,1014.5,0.6,9.9
HHR,2023-04-28T18:00:00,62,15,4.112768,4.1887902,1014.6,89,9.9
HHR,2023-04-28T19:00:00,61,15,4.604512,4.363323125,1014.9,99.9,9.9
HHR,2023-04-28T20:00:00,60.1,9.2,3.084576,4.014257275,1015.4,100,9.9
HHR,2023-04-28T21:00:00,59,9.2,3.084576,4.363323125,1016.3,100,8.7
HHR,2023-04-28T22:00:00,59,9.2,1.519936,4.53785605,1017,100,8
HHR,2023-04-28T23:00:00,59,4.7,1.519936,4.1887902,1017.1,100,6.8
HHR,2023-04-29T00:00:00,59,4.7,2.101088,4.53785605,1017.3,100,6.8
HHR,2023-04-29T01:00:00,59,4.7,1.519936,4.8869219,1017.2,100,6.8
HHR,2023-04-29T02:00:00,60.1,4.7,0,0,1016.7,100,6.2
HHR,2023-04-29T03:00:00,59,4.7,1.519936,4.363323125,1016.6,100,5
HHR,2023-04-29T04:00:00,57.8,4.7,0,6.265732008,1016.5,100,4.9
HHR,2023-04-29T05:00:00,57.8,2.2,2.101088,4.53785605,1016.4,100,4.9
HHR,2023-04-29T06:00:00,57.8,2.2,1.519936,4.014257275,1016.6,100,4.9
HHR,2023-04-29T07:00:00,57.8,2.2,2.592832,4.712388975,1017,100,3.7
HHR,2023-04-29T08:00:00,59,4.7,0,0,1017.2,100,3.7
HHR,2023-04-29T09:00:00,59,4.7,0,0,1017.2,100,3.7
HHR,2023-04-29T10:00:00,61.1,3.4,0,0,1017,99.9,3.7
HHR,2023-04-29T11:00:00,66.8,10.3,2.101088,4.363323125,1016.6,0.3,6.2
HHR,2023-04-29T12:00:00,65.9,10.3,4.604512,4.363323125,1016.5,0.5,6.8
HHR,2023-04-29T13:00:00,65,10.3,5.096256,4.712388975,1016,0.6,9.9
HHR,2023-04-29T14:00:00,65.9,20.8,5.722112,4.53785605,1015.8,0.6,9.9
HHR,2023-04-29T15:00:00,65.9,16.1,5.096256,4.712388975,1015.2,0.6,9.9
HHR,2023-04-29T16:00:00,64.1,16.1,6.213856,4.1887902,1015.1,89,8.7
HHR,2023-04-29T17:00:00,62,12.8,4.604512,4.712388975,1014.7,99.9,9.9
HHR,2023-04-29T18:00:00,61.1,12.8,4.604512,4.1887902,1014.7,100,9.9
HHR,2023-04-29T19:00:00,60.1,12.8,4.604512,4.363323125,1014.8,100,9.9
HHR,2023-04-29T20:00:00,60.1,8.1,3.084576,4.53785605,1015,100,9.9
HHR,2023-04-29T21:00:00,60.1,8.1,2.592832,4.363323125,1015.7,100,9.9
HHR,2023-04-29T22:00:00,59,8.1,2.101088,4.712388975,1016.1,100,8
HHR,2023-04-29T23:00:00,60.1,5.8,0,0,1015.8,100,6.8
HHR,2023-04-30T00:00:00,60.1,5.8,1.519936,5.23598775,1015.6,100,6.8
HHR,2023-04-30T01:00:00,60.1,5.8,2.101088,4.712388975,1015.1,100,6.2
HHR,2023-04-30T02:00:00,60.1,4.7,0,6.265732008,1014.6,100,6.2
HHR,2023-04-30T03:00:00,60.1,4.7,2.101088,4.014257275,1014,100,6.2
HHR,2023-04-30T04:00:00,60.1,4.7,0,0,1013.7,100,4.9
HHR,2023-04-30T05:00:00,60.1,4.7,2.101088,4.363323125,1013.6,100,6.2
HHR,2023-04-30T06:00:00,59,4.7,0,6.265732008,1013.2,100,6.2
HHR,2023-04-30T07:00:00,60.2,4.7,0,6.265732008,1013.3,100,3.7
HHR,2023-04-30T08:00:00,60.1,5.8,1.519936,2.286381318,1013.6,100,3.7
HHR,2023-04-30T09:00:00,61,5.8,0,6.248278715,1013.6,100,3.7
HHR,2023-04-30T10:00:00,61,5.8,1.519936,1.762782543,1013.8,100,6.2
HHR,2023-04-30T11:00:00,62,12.8,1.519936,4.1887902,1014.1,100,6.2
HHR,2023-04-30T12:00:00,62,12.8,2.592832,4.53785605,1013.8,100,6.2
HHR,2023-04-30T13:00:00,64.1,12.8,3.621024,4.363323125,1013.4,100,6.8
HHR,2023-04-30T14:00:00,62.9,16.1,3.621024,4.53785605,1013.1,100,8.7
HHR,2023-04-30T15:00:00,65,16.1,2.592832,4.1887902,1012.5,99.9,9.9
HHR,2023-04-30T16:00:00,65.9,16.1,4.604512,4.53785605,1012.1,99.9,9.9
HHR,2023-04-30T17:00:00,62.9,15,4.112768,4.53785605,1011.9,99.9,9.9
HHR,2023-04-30T18:00:00,62,15,4.112768,4.53785605,1011.5,100,9.9
HHR,2023-04-30T19:00:00,62,15,3.57632,4.53785605,1011.4,100,9.9
HHR,2023-04-30T20:00:00,62,11.4,2.101088,3.83972435,1011.5,100,9.9
HHR,2023-04-30T21:00:00,62,11.4,3.57632,2.268928025,1011.8,100,9.9
HHR,2023-04-30T22:00:00,61.1,11.4,2.101088,2.268928025,1012.1,100,8.1
HHR,2023-04-30T23:00:00,61.1,8.1,2.101088,2.44346095,1012.1,100,9.9
HHR,2023-05-01T00:00:00,61,8.1,1.519936,3.368485453,1011.7,100,9.9
